,source_file,speaker_id,utterance,utt_id,region_id,c_type,target
3821,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"we're trekking through the snow. I was like,",243,PRV,copula,I was
3822,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,[I think] I- Honestly I believe because we're not used to snow.,254,PRV,contracted,we're
3823,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"like the girl she was saying, like, she- like, snow be right here honey. We gotta crawl over there, [do whatever] we gotta do, put on our hiking boots and go to class. I'm like,",272,PRV,contracted,I'm
3824,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"like the girl she was saying, like, she- like, snow be right here honey. We gotta crawl over there, [do whatever] we gotta do, put on our hiking boots and go to class. I'm like,",272,PRV,copula,she was
3825,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"everybody be like- cause like when it snow at school I'm still like,",293,PRV,contracted,I'm
3826,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"be like, we gotta go to the grocery. We gotta get some groceries. I'm like,",297,PRV,contracted,I'm
3827,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"the girl- She's from Jersey- [She was like,]",299,PRV,contracted,She's
3828,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"the girl- She's from Jersey- [She was like,]",299,PRV,copula,She was
3829,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I said, it's gonna snow. She was like,",305,PRV,copula,She was
3830,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and? I was like,",307,PRV,copula,I was
3831,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,We're not used to snow at,313,PRV,contracted,We're
3832,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[No. No] bread. She was like, I ain't get no bread. I was like, <laugh> but I [did.]",317,PRV,copula,She was
3832,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[No. No] bread. She was like, I ain't get no bread. I was like, <laugh> but I [did.]",317,PRV,copula,I was
3833,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I'm like, um,",323,PRV,contracted,I'm
3834,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"it's a girl um, she's from Buffalo, New York.",329,PRV,contracted,she's
3835,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And uh, she was like,",331,PRV,copula,she was
3836,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,I'm so scared! What is-,337,PRV,contracted,I'm
3837,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Why is the building- wh- why is it shaking? I'm like,",343,PRV,contracted,I'm
3838,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,calm down. We calm on the f- hurricane? We were like-,345,PRV,copula,We were
3839,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"people from North Carolina, they was like,",347,PRV,copula,they was
3840,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"she was like, y'all ain't stressing about um-",351,PRV,copula,she was
3841,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"She was like,",354,PRV,copula,She was
3842,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[And then this is the girl from] DC- Jersey. She was like, uh-huh. She was like, I got to go home. I'm like,",358,PRV,contracted,I'm
3843,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[And then this is the girl from] DC- Jersey. She was like, uh-huh. She was like, I got to go home. I'm like,",358,PRV,copula,She was
3843,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[And then this is the girl from] DC- Jersey. She was like, uh-huh. She was like, I got to go home. I'm like,",358,PRV,copula,She was
3844,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"We're used to it. But when in a snow storm, it's quite different. So it's like,",363,PRV,contracted,We're
3845,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[They was going off. They was like,]",376,PRV,copula,They was
3845,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[They was going off. They was like,]",376,PRV,copula,They was
3846,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Or a lake- I'm like, it's not a tornado. It's a hurricane. You know?",386,PRV,contracted,I'm
3847,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"She was like, d- do you we have another shelter place to go to?",388,PRV,copula,She was
3848,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"A tight building- I'm like,",390,PRV,contracted,I'm
3849,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"We was dying laughing like,",397,PRV,copula,We was
3850,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And [you know], evacuate, but it- it- it- it was- th- and then I was like, okay, but it wont- I seen worse hurricanes",420,PRV,copula,I was
3851,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,[And I'm- uh-],462,PRV,contracted,I'm
3852,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,we're not in a flood zone.,482,PRV,contracted,we're
3853,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"You know, and I was like, mkay. You know? So",484,PRV,copula,I was
3854,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and the water was like this. I was like,",496,PRV,copula,I was
3855,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"my um, uncle's wife, she's very close friend of um,",504,PRV,contracted,she's
3856,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And um, she called us- she was like, if I call you back in like three or four hours and tell you to-",508,PRV,copula,she was
3857,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"she's like, if I call you back,",522,PRV,contracted,she's
3858,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"twelve or one o'clock, and she was like,",529,PRV,copula,she was
3859,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And by the time we got up, um, we was going down the road, and um,",537,PRV,copula,we was
3860,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and um, we started looking. We was like-",543,PRV,copula,We was
3861,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"My grandmother stops. She was- I was like, whatchu stopping for? She was like,",545,PRV,copula,She was
3861,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"My grandmother stops. She was- I was like, whatchu stopping for? She was like,",545,PRV,copula,I was
3861,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"My grandmother stops. She was- I was like, whatchu stopping for? She was like,",545,PRV,copula,She was
3862,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"you see that water rush across there? I was like, you- we're gonna have to go through this water because",547,PRV,contracted,we're
3863,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"you see that water rush across there? I was like, you- we're gonna have to go through this water because",547,PRV,copula,I was
3864,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I am not getting trapped. You know, and I was like, grandma if you don't wanna do it, I will drive this-",549,PRV,copula,I was
3865,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"like a little river just flowing across there. [And uh], we saw a man going across there on his bicycle, so we was like,",561,PRV,copula,we was
3866,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"long as it don't- long as the current don't pick the car up, we're good. So my grandma she went across there. <sound effect>",565,PRV,contracted,we're
3867,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And um, we was like, is this- You know, still hadn't hit you. Is this real?",601,PRV,copula,we was
3868,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,I got some family members that they were um-,607,PRV,copula,they were
3869,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"she just got off work. She went home and like, she said she woke up, she was like-",617,PRV,copula,she was
3870,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,I think she- she stepped down. She felt water on her feet. She was like-,621,PRV,copula,She was
3871,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like- she just started panicking. It was water already in the house like- she was like,",623,PRV,copula,she was
3871,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like- she just started panicking. It was water already in the house like- she was like,",623,PRV,copula,she was
3872,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like, some- the kids there they knew how to swim but she didn't. But",635,PRV,copula,she was
3873,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"we were there for so long and- you know, cause it's- most of the people in Princeville-",662,PRV,copula,we were
3874,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I was all, I can deal with this. This is nothing, [okay?]",719,PRV,copula,I was
3875,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"we didn't save anything, you know. I don't think- like the- Matter of fact, the day I was telling you the um-",760,PRV,copula,I was
3876,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"you know, water was already under her house. We was like, huh?",768,PRV,copula,We was
3877,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"So my mother, she's-",772,PRV,contracted,she's
3878,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And um, certain people took risk and they went through there, and they was like-",801,PRV,copula,they was
3879,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Well, /hold- I'm'a/ take it back. My grandmother house-",837,PRV,contracted,I'm
3880,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"leaning like- And I'm like, how did it lean that way?",841,PRV,contracted,I'm
3881,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"made a little hole, and he was like, okay.",858,PRV,copula,he was
3882,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And um, we was like,",860,PRV,copula,we was
3883,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I was like, oh God (whispered). [It was-] it was- it was-",897,PRV,copula,I was
3884,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like, they was everywhere, all back in the tree-",907,PRV,copula,they was
3885,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Cause /everybody/- and one person I know, he um- when he got back, he was like,",935,PRV,copula,he was
3886,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"it happened so fast I didn't think to let my dog go. But he was like, but he got it- he was just-",937,PRV,copula,he was
3886,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"it happened so fast I didn't think to let my dog go. But he was like, but he got it- he was just-",937,PRV,copula,he was
3887,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"He was still in the same spot, but he had a chain. He was like-",939,PRV,copula,He was
3887,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"He was still in the same spot, but he had a chain. He was like-",939,PRV,copula,He was
3888,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,he was dead just laying there like-,941,PRV,copula,he was
3889,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and he was like,",942,PRV,copula,he was
3890,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"be like nothing just happens. My grandmother's- she's um- she had a two bedroom house,",952,PRV,contracted,she's
3891,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like, he was staying um, on Main Street. [He had] a house they was renting,",1011,PRV,copula,he was
3891,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like, he was staying um, on Main Street. [He had] a house they was renting,",1011,PRV,copula,they was
3892,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"You know, once you get old, you would love to own. And they were still renting. And now,",1069,PRV,copula,they were
3893,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I look in and I'm like, God.",1096,PRV,contracted,I'm
3894,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"great. I was like, mm,",1144,PRV,copula,I was
3895,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Ten years from now, I said I wish I w- I wish I woulda had that when I was younger, but um,",1146,PRV,copula,I was
3896,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,that I'm real,1172,PRV,contracted,I'm
3897,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I said, I'm from Princeville, and she was like, <gasp>",1180,PRV,contracted,I'm
3898,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I said, I'm from Princeville, and she was like, <gasp>",1180,PRV,copula,she was
3899,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"our camp made us get up one morning and said, we're going to Princeville to help rebuild the town. And she was like,",1190,PRV,contracted,we're
3900,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"our camp made us get up one morning and said, we're going to Princeville to help rebuild the town. And she was like,",1190,PRV,copula,she was
3901,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,we was-,1192,PRV,copula,we was
3902,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And uh, I was like, really? It's like,",1196,PRV,copula,I was
3903,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[I took her] home, and she was like,",1203,PRV,copula,she was
3904,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like,",1208,PRV,copula,she was
3905,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"we did- we um, took and threw trash away out of this house. And I was like, really? She was like,",1209,PRV,copula,I was
3905,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"we did- we um, took and threw trash away out of this house. And I was like, really? She was like,",1209,PRV,copula,She was
3906,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I remember coming over here. She was like, I don't remember what house, and I was like, this is my grandmother house.",1211,PRV,copula,She was
3906,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I remember coming over here. She was like, I don't remember what house, and I was like, this is my grandmother house.",1211,PRV,copula,I was
3907,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like,",1213,PRV,copula,she was
3908,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,you got to be kidding me. [She was like-],1215,PRV,copula,She was
3909,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"She did her face. I was like, why'd you do that? She was like, cause um, I looked at it when we came through the first time. We was like, oh my Lord.",1217,PRV,copula,I was
3909,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"She did her face. I was like, why'd you do that? She was like, cause um, I looked at it when we came through the first time. We was like, oh my Lord.",1217,PRV,copula,She was
3909,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"She did her face. I was like, why'd you do that? She was like, cause um, I looked at it when we came through the first time. We was like, oh my Lord.",1217,PRV,copula,We was
3910,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like, she was going there, she was like, it look good. It look real [good, g- it look good. I was like,]",1219,PRV,copula,she was
3910,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like, she was going there, she was like, it look good. It look real [good, g- it look good. I was like,]",1219,PRV,copula,she was
3910,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like, she was going there, she was like, it look good. It look real [good, g- it look good. I was like,]",1219,PRV,copula,I was
3911,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,we're the oldest,1230,PRV,contracted,we're
3912,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"girl I got central air now. I'm like, it's great. [It's- it's-] it's really [good that]",1270,PRV,contracted,I'm
3913,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Uh-huh. We was already in Battleboro, but see",1287,PRV,copula,We was
3914,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"even we was in Princeville um,",1306,PRV,copula,we was
3915,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"my grandmother, granddaddy, and my aunt, we was all in the house there, you know.",1332,PRV,copula,we was
3916,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"then so I told you before that night that the water started coming up in the yard, we were like,",1342,PRV,copula,we were
3917,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"what is going on? You know, I'm like,",1344,PRV,contracted,I'm
3918,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"mkay, you know. I mean the water was coming up, so we was like, okay we need to go to somebody else house. So we went- that's when we went to my uncle house.",1354,PRV,copula,we was
3919,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"from the [wind, just- it's] [we was like-]",1367,PRV,copula,we was
3920,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"We was like, oh.",1371,PRV,copula,We was
3921,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[And] coming out of yard, and we was spending time just tryna get out of the yard.",1373,PRV,copula,we was
3922,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like,",1380,PRV,copula,she was
3923,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,But you didn't know what school they was going to.,1409,PRV,copula,they was
3924,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like, yeah he staying with so and so so. She was like,",1450,PRV,copula,she was
3924,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like, yeah he staying with so and so so. She was like,",1450,PRV,copula,She was
3925,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"<ts> And he called and he told her, I'm safe. I'm in a safe place.",1462,PRV,contracted,I'm
3925,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"<ts> And he called and he told her, I'm safe. I'm in a safe place.",1462,PRV,contracted,I'm
3926,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"They was like,",1464,PRV,copula,They was
3927,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"So um, they were you know, posting /those/ like,",1486,PRV,copula,they were
3928,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,She's married. She's a /RD-NAME-2/.,1508,PRV,contracted,She's
3928,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,She's married. She's a /RD-NAME-2/.,1508,PRV,contracted,She's
3929,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,[They s-] Oh my. They been there they whole life.,1520,PRV,copula,They been
3930,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"grandmother, she's- I think she's sixty six.",1524,PRV,contracted,she's
3930,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"grandmother, she's- I think she's sixty six.",1524,PRV,contracted,she's
3931,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Our granddaddy, he- I think he's seventy one. [I think] seventy one. They been there their whole life.",1534,PRV,contracted,he's
3932,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Our granddaddy, he- I think he's seventy one. [I think] seventy one. They been there their whole life.",1534,PRV,copula,They been
3933,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,I only have one sister. She's nine.,1541,PRV,contracted,She's
3934,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I was thirteen, so.",1564,PRV,copula,I was
3935,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"okay. My grandma's like- I said, well- she said, well I put it out. I was like,",1584,PRV,copula,I was
3936,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"since she was- let's see, twenty? Her late twenties.",1619,PRV,copula,she was
3937,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"She's um, a-",1646,PRV,contracted,She's
3938,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"[<ts> And um], I said I'm not going, but",1692,PRV,contracted,I'm
3939,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"I called her not to long ago, and she was like, they're having a good time.",1694,PRV,copula,she was
3940,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,I wouldn't doubt that they [didn't go.] I'm'a ask my mama that. I wouldn't doubt that they didn't go.,1719,PRV,contracted,I'm
3941,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and um, she was like, the um- My little cousin is in",1729,PRV,copula,she was
3942,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and she was like, she's- hey /RD-NAME-2/, she saw her, you [know, and] um,",1733,PRV,contracted,she's
3943,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"and she was like, she's- hey /RD-NAME-2/, she saw her, you [know, and] um,",1733,PRV,copula,she was
3944,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,She's like- she tutors.,1761,PRV,contracted,She's
3945,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And like I told his lady, just /sitting in/, I was like um-",1828,PRV,copula,I was
3946,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"Because she work with children like, abused children and everything and she was saying how",1830,PRV,copula,she was
3947,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"So you- and she's like, you have to be dedicated.",1843,PRV,contracted,she's
3948,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And she was like, some children, you can just get mad at- she said /??/- she s- she would say you- you can get mad at them for what they do,",1845,PRV,copula,she was
3949,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"So my mother, she's very- she- she-",1850,PRV,contracted,she's
3950,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"she love kids to a certain extent. [You know, if they] start acting up, but she was like,",1854,PRV,copula,she was
3951,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"she's very active and everything in um,",1866,PRV,contracted,she's
3952,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,They was there to help.,1915,PRV,copula,They was
3953,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"And I couldn't- I was like, Penn State? Like,",1917,PRV,copula,I was
3954,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,everybody- it didn't- it didn't matter where- they was willing to help.,1927,PRV,copula,they was
3955,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"It didn't matter where, they was willing to help.",1929,PRV,copula,they was
3956,PRV_se0_ag1_f_01_1,PRV_se0_ag1_f_01,"The amount of- [I think I was having] /unintelligible/. Yes, so it was good.",1951,PRV,copula,I was
