,source_file,speaker_id,utterance,utt_id,region_id,q_type,target
944,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,So I said-,1413,PRV,q_say,I said-
945,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"I look back and /the minute/ kept my bumper so close when they blowing the horn, get you all nervous. I said, Lord,",1442,PRV,q_say,"I said,"
947,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"Well you w- Mrs. /RD-NAME-2/ you're doing fine. I said, okay, I'll see you in two or three months.",1505,PRV,q_say,"I said,"
948,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"I said, well what do you keep drawing my blood for then?",1507,PRV,q_say,"I said,"
949,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"I said, y'all got more blood in here than I got in my own body. I'm telling you right now.",1509,PRV,q_say,"I said,"
950,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"I called, ain't you a little boy? I said, how old you is?",1512,PRV,q_say,"I said,"
951,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"He said, I'm-",1516,PRV,q_say,"He said,"
952,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"Hi Miss /RD-NAME-1/. I said, fine, how you doing today?",1536,PRV,q_say,"I said,"
953,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"Yeah, I think /everything-/ now we have more of it.",1577,PRV,q_think,I think /
954,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"He said, take care of my children. I said, I will.",1669,PRV,q_say,"He said,"
954,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"He said, take care of my children. I said, I will.",1669,PRV,q_say,"I said,"
955,PRV_se0_ag3_f_03_1,PRV_se0_ag3_f_03,"Okay I- Now, see, I say, hey how you doing? I know that girl now, okay?",1915,PRV,q_say,"I say,"
956,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"I speak my mind of whatever I say, so",809,PRV,q_say,"I say,"
957,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"and I said, I know. Back then, you know, I wanna talk to a girl, so I got to figure out how I can",1825,PRV,q_say,"and I said,"
958,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"She like, now I know we ain't got no phone, you know.",1889,PRV,q_like_zero,"She like,"
959,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"Why the phone ringing? I was like, man, there's a ghost in this house [somewhere. <laugh>]",1891,PRV,q_like_copula,"I was like,"
960,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"I just stay su- Uh, the way I say stuff is- Now they- they listen- They listen to me, but they be like, man you crazy.",2830,PRV,q_like_copula,"they be like,"
961,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"and- and I tell 'em, you know,",2853,PRV,q_tell,"and I tell 'em,"
962,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"And I told 'em- I just had a conversation with a guy the other day. I said, well back then they had it- they got it more made than we do now because",2871,PRV,q_say,"I said,"
963,PRV_se0_ag1_m_02_1,PRV_se0_ag1_m_02,"And I told 'em- I just had a conversation with a guy the other day. I said, well back then they had it- they got it more made than we do now because",2871,PRV,q_tell,And I told 'em-
964,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,I think-,14,PRV,q_think,I think-
965,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"And so uh, I said, well,",240,PRV,q_say,"I said,"
966,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"And they would tell me that later on. I said, well, /RD-NAME-1/, if you hadn't told 'em, I said, you know how remote",530,PRV,q_say,"I said,"
966,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"And they would tell me that later on. I said, well, /RD-NAME-1/, if you hadn't told 'em, I said, you know how remote",530,PRV,q_say,"I said,"
967,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"the area [is. I said], they would have never- and I say,",532,PRV,q_say,"and I say,"
968,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"uh, how do we say, uh,",904,PRV,q_say,"we say,"
969,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"my mama told me, she say, and they would name me for-",1727,PRV,q_say,"she say,"
970,PRV_se0_ag3_m_01_1,PRV_se0_ag3_m_01,"[and uh], had a few harsh words. He tell 'em, say, we need a doctor around here- We ain't got time to go through none of that-",2191,PRV,q_tell,"He tell 'em,"
971,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,I think- I thought I had all things with perfection.,27,PRV,q_think,I think-
972,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"[So] we ask, uh, FEMA, would they bring our little trailer back over here?",188,PRV,q_ask,"we ask,"
973,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"I says, no, I was crying so hard he couldn't even recognize what I was saying. <laugh>",254,PRV,q_say,"I says,"
974,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"He says, do you wanna go in?",258,PRV,q_say,"He says,"
975,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"I says, but you don't understand. I'm afraid cause they went up under the trailer. [<laugh>]",261,PRV,q_say,"I says,"
976,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"And so he says, no ma'am, they're not underneath there.",263,PRV,q_say,"he says,"
977,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"I told him, I says, you know what? I hate we came back.",278,PRV,q_say,"I says,"
978,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"I told him, I says, you know what? I hate we came back.",278,PRV,q_tell,"I told him,"
979,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"He says, /RD-NAME-1/,",280,PRV,q_say,"He says,"
980,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"He says, realize now,",284,PRV,q_say,"He says,"
981,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"and you had to make the first move to show them they had to be strong and come back. I said, yeah I did, didn't I?",287,PRV,q_say,"I said,"
982,PRV_se0_ag3_f_01_2,PRV_se0_ag3_f_01,"and he says, /RD-NAME-1/, you know [now.]",315,PRV,q_say,"and he says,"
983,PRV_se0_ag1_f_02_2,PRV_se0_ag1_f_02,"his voice is just as deep as my dad's, and I'm like,",90,PRV,q_like_contracted,"and I'm like,"
984,PRV_se0_ag1_f_02_2,PRV_se0_ag1_f_02,"I was calling my dad house one time, and he would answer the phone. I was like,",94,PRV,q_like_copula,"I was like,"
985,PRV_se0_ag1_f_02_2,PRV_se0_ag1_f_02,"Dad? He said, no, this is [/RD-NAME-2/.] <laugh>",96,PRV,q_say,"He said,"
986,PRV_se0_ag1_f_02_2,PRV_se0_ag1_f_02,"She was like, thanks for looking- Cause that's how we did. We were like,",413,PRV,q_like_copula,"She was like,"
986,PRV_se0_ag1_f_02_2,PRV_se0_ag1_f_02,"She was like, thanks for looking- Cause that's how we did. We were like,",413,PRV,q_like_copula,"We were like,"
987,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_02,I think /?/,157,PRV,q_think,I think /
988,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"So he told us,",602,PRV,q_tell,"he told us,"
989,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"made a speech to us, he said, uh,",604,PRV,q_say,"he said,"
990,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He tell us, sh- fire one round and see where we were hitting at.",632,PRV,q_tell,"He tell us,"
991,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"We went- come on out, uh-",671,PRV,q_go,We went-
992,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He say, I'll tell you what now. Say, I'm gonna give you a chance.",709,PRV,q_say,"He say,"
993,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"Say if you don't give up, he said, I'm gonna spin my tank wheel",711,PRV,q_say,"he said,"
994,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He said, if you don't give up",758,PRV,q_say,"He said,"
995,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He said, if you don't give up, see I'm gonna darken the sky",768,PRV,q_say,"He said,"
996,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He said, I'm'a darken the sky like a cloud.",787,PRV,q_say,"He said,"
997,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He told me, said,",869,PRV,q_tell,"He told me,"
998,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"he was telling m- that job, that's how I learned how to",1841,PRV,q_tell,he was telling m-
999,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"He said, do you think you can put him out?",1888,PRV,q_say,"He said,"
1000,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"and a left hook to the jaw and turn around and come right on out the ring. Man, where you going? He said, I'm going to my dressing room.",1916,PRV,q_say,"He said,"
1001,PRV_se0_ag3_m_03_1,PRV_se0_ag3_m_03,"you- you know he might come back. He said, he ain't coming back.",1920,PRV,q_say,"He said,"
1002,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"are you putting anything on it? I say,",15,PRV,q_say,"I say,"
1003,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"He said, well man, ease up on it a little bit. He said because it's- it's- it's- I said, I don't know what- maybe it's a fast ball.",19,PRV,q_say,"He said,"
1003,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"He said, well man, ease up on it a little bit. He said because it's- it's- it's- I said, I don't know what- maybe it's a fast ball.",19,PRV,q_say,"I said,"
1004,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"He said, Mr /RD-NAME-2/,",157,PRV,q_say,"He said,"
1005,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I said, but I don't wanna sing at the Apollo Theater, I said, because",358,PRV,q_say,"I said,"
1005,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I said, but I don't wanna sing at the Apollo Theater, I said, because",358,PRV,q_say,"I said,"
1006,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"And I said, but if y'all want to go over there and pay them dues,",376,PRV,q_say,"And I said,"
1007,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"you go ahead on. I say, I-",377,PRV,q_say,"I say,"
1008,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"So she said, excuse me.",536,PRV,q_say,"she said,"
1009,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I say, yes I am. She said, well,",544,PRV,q_say,"I say,"
1009,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I say, yes I am. She said, well,",544,PRV,q_say,"She said,"
1010,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I told her, no ma'am I hadn't.",558,PRV,q_tell,"I told her,"
1011,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"[And uh] <clears throat> so she told me she say, I happen to know the publisher",566,PRV,q_say,"she say,"
1012,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"And they said,",763,PRV,q_say,"And they said,"
1013,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"when I- or when Herb first thing, he say,",961,PRV,q_say,"he say,"
1014,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"can you do a lead something? I said, well,",963,PRV,q_say,"I said,"
1015,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I say, I- I- I know background harmony cause I've been singing it all my life",969,PRV,q_say,"I say,"
1016,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I said I know that, said I got another. He said, nope,",1002,PRV,q_say,"He said,"
1017,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"He said, I'll tell you what, we gonna send for you",1006,PRV,q_say,"He said,"
1018,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"And she say,",1079,PRV,q_say,"And she say,"
1019,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"I said, well I'm- I'm just concentrating. I said but I'm alright.",1081,PRV,q_say,"I said,"
1020,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"she said, mm.",1100,PRV,q_say,"she said,"
1021,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"She says it's too late if you go get a soda /in here/. I said, I know, I'm okay.",1117,PRV,q_say,"I said,"
1022,PRV_se0_ag3_m_01_2,PRV_se0_ag3_m_01,"And I s- and I had told her too, I say,",1169,PRV,q_say,"I say,"
1023,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"he said, you aren't gonna cry are you? I says, no I'm not gonna cry.",249,PRV,q_say,"he said,"
1023,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"he said, you aren't gonna cry are you? I says, no I'm not gonna cry.",249,PRV,q_say,"I says,"
1024,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"I said- he said, well did you hurt yourself? I says, no I'm not hurting. It's just- I'm [embarrassed.]",251,PRV,q_say,I said-
1024,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"I said- he said, well did you hurt yourself? I says, no I'm not hurting. It's just- I'm [embarrassed.]",251,PRV,q_say,"he said,"
1024,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"I said- he said, well did you hurt yourself? I says, no I'm not hurting. It's just- I'm [embarrassed.]",251,PRV,q_say,"I says,"
1025,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"So he start just smiling. He says, embarrassed about what?",255,PRV,q_say,"He says,"
1026,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"He says, come on, tell me your name.",256,PRV,q_say,"He says,"
1027,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,I say /RD-NAME-5/,258,PRV,q_say,I say /
1028,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"He says, uh,",262,PRV,q_say,"He says,"
1029,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"and why are you here? I said, I'm here to apply for your manager's job.",264,PRV,q_say,"I said,"
1030,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"He says, well you know what, if you aren't hurt,",267,PRV,q_say,"He says,"
1031,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"And got over there and I slid all the way across from one side of the s- curve to the other. I says, oh my God. This man'll never hire me,",284,PRV,q_say,"I says,"
1032,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"he wanted me back. He told the owner, he says, uh,",296,PRV,q_say,"he says,"
1033,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"I says,",1060,PRV,q_say,"I says,"
1034,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"And tears were just running, and she says, go to the bathroom, go to the bathroom.",1127,PRV,q_say,"and she says,"
1035,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"And they says, how do you do it? (whispered)",1242,PRV,q_say,"And they says,"
1036,PRV_se0_ag3_f_01_1,PRV_se0_ag3_f_01,"And I told /her/, I didn't know.",1740,PRV,q_tell,"And I told /her/,"
1037,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,"and /I was like,/",29,PRV,q_like_copula,"I was like,"
1038,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,"I- I was like, we don't have a song that actually",485,PRV,q_like_copula,"I was like,"
1039,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,"And I'd be like, Dad, please don't tell mom. He said, I won't tell her this time. He would say that [every time.]",1359,PRV,q_say,"He said,"
1040,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,"Then when I got older I would tell my mom about times I got in trouble, [and she'd] get mad [all over again. She be like,]",1361,PRV,q_like_copula,"She be like,"
1041,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,"oh why your dad didn't tell me? I said, cause he know how you- [<laugh>]",1365,PRV,q_say,"I said,"
1042,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,"I'd be like, Dad, you know how mom is. Please don't tell her. He be like, I ain't gonna tell her. I don't want you to have to go through that.",1367,PRV,q_like_copula,"He be like,"
1043,PRV_se0_ag1_f_02_1,PRV_se0_ag1_f_02,she said /??/ I feel sorry for everybody. [<laugh>],1974,PRV,q_say,she said /
1045,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"we- we was like,",336,VLD,q_like_copula,"we was like,"
1046,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I think, okay.",398,VLD,q_think,"I think,"
1047,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, look like this gonna go somewhere.",814,VLD,q_say,"I said,"
1048,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"Me and /RD-NAME-1/ looked at each other, I said, um,",913,VLD,q_say,"I said,"
1049,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He said, I don't know. So, somebody had to say something.",917,VLD,q_say,"He said,"
1050,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, sir, uh, um,",919,VLD,q_say,"I said,"
1051,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I told her, you better say- say something.",978,VLD,q_tell,"I told her,"
1053,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"And so, I say, oh this is interesting, I mean, this is da, da, da, da, it's okay.",1062,VLD,q_say,"I say,"
1055,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,into the plumbing. Because I said /nice people/ I like this.,1155,VLD,q_say,I said /
1056,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, it's kind of crazy,",1157,VLD,q_say,"I said,"
1057,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"he said, well, here's your papers, you divorced.",1297,VLD,q_say,"he said,"
1058,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, I need my paperwork on",1380,VLD,q_say,"I said,"
1059,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, okay.",1388,VLD,q_say,"I said,"
1060,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"first of all, I- I told her, I say, uh,",1474,VLD,q_say,"I say,"
1061,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"first of all, I- I told her, I say, uh,",1474,VLD,q_tell,"I told her,"
1062,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"So, I say, well,",1480,VLD,q_say,"I say,"
1063,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"She say, fix it.",1486,VLD,q_say,"She say,"
1064,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, oh damn.",1488,VLD,q_say,"I said,"
1065,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"So that's when I did all that suiting up and everything and I said, now, I sure don't wanna crawl in all this mess.",1491,VLD,q_say,"and I said,"
1066,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"And that's when the lord ge- put the ram in he bush. I said, w-",1495,VLD,q_say,"I said,"
1067,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"who little swimming pool that is over there in the corner? It's a little small little kid's swimming pool. She say, you can have it. Use it if you wanna.",1497,VLD,q_say,"She say,"
1068,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"and I told her, I said, go flush the toilet three times with toilet paper.",1522,VLD,q_say,"I said,"
1069,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"and I told her, I said, go flush the toilet three times with toilet paper.",1522,VLD,q_tell,"and I told her,"
1070,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, now go get my cash.",1530,VLD,q_say,"I said,"
1071,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"She said, check or ca- I said cash.",1532,VLD,q_say,"She said,"
1072,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"We gets to the house, she say,",1557,VLD,q_say,"she say,"
1073,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He screwed the thing off, he showed me how the water come out, I said, that's it?",1573,VLD,q_say,"I said,"
1074,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He said, yeah.",1575,VLD,q_say,"He said,"
1075,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He said, but watch this. I want you to go outside.",1577,VLD,q_say,"He said,"
1076,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"he said, do you see it?",1589,VLD,q_say,"he said,"
1077,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"I said, no!",1591,VLD,q_say,"I said,"
1078,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He say,",1593,VLD,q_say,"He say,"
1079,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"he say- we say, well",1599,VLD,q_say,he say-
1079,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"he say- we say, well",1599,VLD,q_say,"we say,"
1080,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"You see it? I say, no!",1623,VLD,q_say,"I say,"
1081,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He said, you see anything? I say, yeah!",1653,VLD,q_say,"He said,"
1081,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"He said, you see anything? I say, yeah!",1653,VLD,q_say,"I say,"
1082,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"So he said, come in.",1657,VLD,q_say,"he said,"
1083,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"he said, ma'am, it were rough.",1661,VLD,q_say,"he said,"
1085,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"And the lady called me to the desk. She say,",1891,VLD,q_say,"She say,"
1086,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"She called me to the desk, she say, Mr. /RD-NAME-4/, come to the desk, I get there, she say,",1895,VLD,q_say,"she say,"
1086,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"She called me to the desk, she say, Mr. /RD-NAME-4/, come to the desk, I get there, she say,",1895,VLD,q_say,"she say,"
1087,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"we got a problem. I say, what's wrong? She said, what's your mother's name?",1897,VLD,q_say,"I say,"
1087,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"we got a problem. I say, what's wrong? She said, what's your mother's name?",1897,VLD,q_say,"She said,"
1088,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,I say /RD-NAME-3/.,1899,VLD,q_say,I say /
1089,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"They say, what's your father name? I say /RD-NAME-3/.",1901,VLD,q_say,"They say,"
1089,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"They say, what's your father name? I say /RD-NAME-3/.",1901,VLD,q_say,I say /
1090,VLD_se0_ag4_m_02_1,VLD_se0_ag4_m_02,"She said, yeah, but you got a original birth certificate says that your mother name is /RD-NAME-7/.",1903,VLD,q_say,"She said,"
